,date,financialReturnsScore,growthScore,gsid,integratedScore,multipleScore,updateTime
324,2017-05-12,0.886,0.782,194688,0.588,0.904,2017-05-12T10:47:27Z
325,2017-05-15,0.886,0.784,194688,0.588,0.904,2017-05-15T08:06:02Z
326,2017-05-16,0.886,0.784,194688,0.59,0.902,2017-05-16T08:05:09Z
327,2017-05-17,0.886,0.786,194688,0.59,0.902,2017-05-17T08:16:33Z
328,2017-05-18,0.884,0.786,194688,0.59,0.9,2017-05-18T08:08:25Z
329,2017-05-19,0.886,0.784,194688,0.59,0.904,2017-05-19T08:04:44Z
330,2017-05-22,0.886,0.786,194688,0.59,0.902,2017-05-22T08:05:30Z
331,2017-05-23,0.886,0.784,194688,0.59,0.9,2017-05-23T08:11:52Z
332,2017-05-24,0.884,0.78,194688,0.59,0.898,2017-05-24T08:05:16Z
333,2017-05-25,0.878,0.78,194688,0.588,0.894,2017-05-25T08:12:41Z
334,2017-05-26,0.874,0.782,194688,0.586,0.896,2017-05-26T08:06:48Z
335,2017-05-29,0.874,0.782,194688,0.586,0.898,2017-05-29T08:05:08Z
336,2017-05-30,0.874,0.784,194688,0.586,0.9,2017-05-30T08:05:54Z
337,2017-05-31,0.868,0.788,194688,0.586,0.9,2017-06-05T09:38:43Z
338,2017-06-01,0.868,0.788,194688,0.584,0.9,2017-06-01T08:05:25Z
339,2017-06-02,0.866,0.798,194688,0.584,0.914,2017-06-02T08:04:43Z
340,2017-06-05,0.862,0.796,194688,0.582,0.912,2017-06-05T08:04:58Z
341,2017-06-06,0.862,0.796,194688,0.582,0.912,2017-06-06T08:05:52Z
342,2017-06-07,0.86,0.796,194688,0.582,0.91,2017-06-07T08:05:46Z
343,2017-06-08,0.86,0.794,194688,0.582,0.91,2017-06-08T08:33:37Z
344,2017-06-09,0.862,0.794,194688,0.582,0.91,2017-06-09T08:05:43Z
345,2017-06-12,0.862,0.796,194688,0.582,0.912,2017-06-12T08:05:22Z
346,2017-06-13,0.86,0.796,194688,0.582,0.912,2017-06-13T08:05:29Z
347,2017-06-14,0.86,0.796,194688,0.58,0.912,2017-06-14T08:04:49Z
348,2017-06-15,0.86,0.796,194688,0.58,0.912,2017-06-15T08:04:51Z
349,2017-06-16,0.86,0.794,194688,0.58,0.912,2017-06-16T08:05:50Z
350,2017-06-19,0.86,0.794,194688,0.58,0.912,2017-06-19T08:04:45Z
351,2017-06-20,0.86,0.792,194688,0.582,0.906,2017-06-20T08:08:35Z
352,2017-06-21,0.858,0.792,194688,0.582,0.906,2017-06-21T08:07:14Z
353,2017-06-22,0.858,0.792,194688,0.582,0.904,2017-06-22T08:05:56Z
354,2017-06-23,0.858,0.794,194688,0.584,0.902,2017-06-23T08:25:02Z
355,2017-06-26,0.858,0.794,194688,0.584,0.902,2017-06-26T08:05:04Z
356,2017-06-27,0.86,0.794,194688,0.584,0.904,2017-06-27T08:06:17Z
357,2017-06-28,0.858,0.794,194688,0.584,0.904,2017-06-28T08:04:52Z
358,2017-06-29,0.858,0.794,194688,0.584,0.902,2017-06-29T08:05:26Z
359,2017-06-30,0.856,0.794,194688,0.582,0.904,2017-06-30T08:05:02Z
360,2017-01-16,0.412,0.416,902608,0.424,0.552,2017-05-11T19:47:36Z
361,2017-01-17,0.414,0.416,902608,0.426,0.552,2017-05-11T19:47:36Z
362,2017-01-18,0.414,0.414,902608,0.426,0.55,2017-05-11T19:47:36Z
363,2017-01-19,0.412,0.416,902608,0.432,0.532,2017-05-11T19:47:36Z
364,2017-01-20,0.466,0.46,902608,0.464,0.534,2017-05-11T19:47:36Z
365,2017-01-23,0.464,0.46,902608,0.458,0.552,2017-05-11T19:47:36Z
366,2017-01-24,0.464,0.46,902608,0.456,0.554,2017-05-11T19:47:36Z
367,2017-01-25,0.468,0.454,902608,0.456,0.552,2017-05-11T19:47:36Z
368,2017-01-26,0.466,0.452,902608,0.464,0.528,2017-05-11T19:47:36Z
369,2017-01-27,0.464,0.454,902608,0.46,0.54,2017-05-11T19:47:36Z
370,2017-01-30,0.466,0.45,902608,0.452,0.56,2017-05-11T19:47:36Z
371,2017-01-31,0.462,0.448,902608,0.452,0.556,2017-05-11T19:47:36Z
372,2017-02-01,0.464,0.45,902608,0.454,0.554,2017-05-11T19:47:36Z
373,2017-02-02,0.464,0.446,902608,0.456,0.544,2017-05-11T19:47:36Z
374,2017-02-03,0.46,0.448,902608,0.454,0.548,2017-05-11T19:47:36Z
375,2017-02-06,0.462,0.45,902608,0.452,0.554,2017-05-11T19:47:36Z
376,2017-02-07,0.458,0.446,902608,0.45,0.556,2017-05-11T19:47:36Z
377,2017-02-08,0.458,0.448,902608,0.446,0.57,2017-05-11T19:47:36Z
378,2017-02-09,0.458,0.446,902608,0.448,0.558,2017-05-11T19:47:36Z
379,2017-02-10,0.458,0.436,902608,0.444,0.562,2017-05-11T19:47:36Z
380,2017-02-13,0.45,0.438,902608,0.444,0.556,2017-05-11T19:47:36Z
381,2017-02-14,0.45,0.44,902608,0.444,0.556,2017-05-11T19:47:36Z
382,2017-02-15,0.45,0.44,902608,0.448,0.546,2017-05-11T19:47:36Z
383,2017-02-16,0.448,0.444,902608,0.45,0.54,2017-05-11T19:47:36Z
384,2017-02-17,0.448,0.444,902608,0.45,0.54,2017-05-11T19:47:36Z
385,2017-02-20,0.45,0.44,902608,0.45,0.542,2017-05-11T19:47:36Z
386,2017-02-21,0.45,0.44,902608,0.45,0.54,2017-05-11T19:47:36Z
387,2017-02-22,0.448,0.438,902608,0.45,0.534,2017-05-11T19:47:36Z
388,2017-02-23,0.45,0.436,902608,0.45,0.536,2017-05-11T19:47:36Z
389,2017-02-24,0.452,0.434,902608,0.452,0.532,2017-05-11T19:47:36Z
390,2017-02-27,0.444,0.436,902608,0.45,0.528,2017-05-11T19:47:36Z
391,2017-02-28,0.444,0.434,902608,0.45,0.526,2017-05-11T19:47:36Z
392,2017-03-01,0.444,0.432,902608,0.45,0.528,2017-05-11T19:47:36Z
393,2017-03-02,0.43,0.432,902608,0.448,0.516,2017-05-11T19:47:36Z
394,2017-03-03,0.434,0.428,902608,0.446,0.524,2017-05-11T19:47:36Z
395,2017-03-06,0.434,0.424,902608,0.444,0.526,2017-05-11T19:47:36Z
396,2017-03-07,0.434,0.426,902608,0.446,0.52,2017-05-11T19:47:36Z
397,2017-03-08,0.432,0.428,902608,0.446,0.524,2017-05-11T19:47:36Z
398,2017-03-09,0.432,0.428,902608,0.438,0.544,2017-05-11T19:47:36Z
399,2017-03-10,0.434,0.428,902608,0.444,0.528,2017-05-11T19:47:36Z
400,2017-03-13,0.43,0.428,902608,0.44,0.54,2017-05-11T19:47:36Z
401,2017-03-14,0.442,0.426,902608,0.442,0.54,2017-05-11T19:47:36Z
402,2017-03-15,0.444,0.428,902608,0.446,0.536,2017-05-11T19:47:36Z
403,2017-03-16,0.444,0.426,902608,0.446,0.534,2017-05-11T19:47:36Z
404,2017-03-17,0.444,0.426,902608,0.44,0.552,2017-05-11T19:47:36Z
405,2017-03-20,0.444,0.426,902608,0.442,0.542,2017-05-11T19:47:36Z
406,2017-03-21,0.444,0.424,902608,0.44,0.548,2017-05-11T19:47:36Z
407,2017-03-22,0.444,0.424,902608,0.438,0.556,2017-05-11T19:47:36Z
408,2017-03-23,0.444,0.424,902608,0.432,0.57,2017-05-11T19:47:36Z
409,2017-03-24,0.442,0.424,902608,0.43,0.574,2017-05-11T19:47:36Z
410,2017-03-27,0.442,0.424,902608,0.43,0.574,2017-05-11T19:47:36Z
411,2017-03-28,0.442,0.424,902608,0.43,0.574,2017-05-11T19:47:36Z
412,2017-03-29,0.442,0.426,902608,0.43,0.576,2017-05-11T19:47:36Z
413,2017-03-30,0.442,0.426,902608,0.436,0.562,2017-05-11T19:47:36Z
414,2017-03-31,0.442,0.428,902608,0.436,0.562,2017-05-11T19:47:36Z
415,2017-04-03,0.442,0.43,902608,0.44,0.552,2017-05-11T19:47:36Z
416,2017-04-04,0.442,0.43,902608,0.436,0.566,2017-05-11T19:47:36Z
417,2017-04-05,0.442,0.434,902608,0.438,0.562,2017-05-11T19:47:36Z
418,2017-04-06,0.436,0.49,902608,0.422,0.658,2017-05-11T19:47:36Z
419,2017-04-07,0.438,0.492,902608,0.426,0.652,2017-05-11T19:47:36Z
420,2017-04-10,0.432,0.494,902608,0.422,0.662,2017-05-11T19:47:36Z
421,2017-04-11,0.432,0.494,902608,0.422,0.66,2017-05-11T19:47:36Z
422,2017-04-12,0.432,0.492,902608,0.42,0.66,2017-05-11T19:47:36Z
423,2017-04-13,0.432,0.49,902608,0.416,0.672,2017-05-11T19:47:36Z
424,2017-04-14,0.432,0.49,902608,0.416,0.676,2017-05-11T19:47:36Z
425,2017-04-17,0.434,0.492,902608,0.416,0.676,2017-05-11T19:47:36Z
426,2017-04-18,0.438,0.494,902608,0.422,0.666,2017-05-11T19:47:36Z
427,2017-04-19,0.432,0.49,902608,0.42,0.662,2017-05-11T19:47:36Z
428,2017-04-20,0.484,0.4,902608,0.444,0.55,2017-05-11T19:47:36Z
429,2017-04-21,0.484,0.404,902608,0.45,0.54,2017-05-11T19:47:36Z
430,2017-04-24,0.486,0.396,902608,0.442,0.554,2017-05-11T19:47:36Z
431,2017-04-25,0.482,0.398,902608,0.442,0.552,2017-05-11T19:47:36Z
432,2017-04-26,0.482,0.398,902608,0.438,0.568,2017-05-11T19:47:36Z
433,2017-04-27,0.482,0.394,902608,0.442,0.554,2017-05-11T19:47:36Z
434,2017-04-28,0.484,0.39,902608,0.442,0.552,2017-05-11T19:47:36Z
435,2017-05-01,0.46,0.4,902608,0.438,0.548,2017-05-11T19:47:36Z
436,2017-05-02,0.456,0.402,902608,0.44,0.54,2017-05-11T19:47:36Z
437,2017-05-03,0.46,0.404,902608,0.44,0.544,2017-05-11T19:47:36Z
438,2017-05-04,0.458,0.4,902608,0.436,0.55,2017-05-11T19:47:36Z
439,2017-05-05,0.446,0.4,902608,0.424,0.576,2017-05-11T19:47:36Z
440,2017-05-08,0.446,0.402,902608,0.424,0.574,2017-05-11T19:47:36Z
441,2017-05-09,0.446,0.404,902608,0.424,0.582,2017-05-11T19:47:36Z
442,2017-05-10,0.446,0.402,902608,0.426,0.57,2017-05-11T19:47:36Z
443,2017-05-11,0.448,0.398,902608,0.428,0.564,2017-05-11T19:47:36Z
444,2017-05-12,0.448,0.398,902608,0.428,0.564,2017-05-12T10:47:27Z
445,2017-05-15,0.442,0.396,902608,0.414,0.592,2017-05-15T08:06:02Z
446,2017-05-16,0.44,0.396,902608,0.406,0.618,2017-05-16T08:05:09Z
447,2017-05-17,0.442,0.392,902608,0.406,0.616,2017-05-17T08:16:33Z
448,2017-05-18,0.442,0.392,902608,0.41,0.604,2017-05-18T08:08:25Z
449,2017-05-19,0.448,0.396,902608,0.408,0.62,2017-05-19T08:04:44Z
450,2017-05-22,0.448,0.396,902608,0.412,0.606,2017-05-22T08:05:30Z
451,2017-05-23,0.446,0.396,902608,0.408,0.618,2017-05-23T08:11:52Z
452,2017-05-24,0.442,0.392,902608,0.404,0.622,2017-05-24T08:05:16Z
453,2017-05-25,0.434,0.39,902608,0.4,0.622,2017-05-25T08:12:41Z
454,2017-05-26,0.432,0.392,902608,0.396,0.634,2017-05-26T08:06:48Z
455,2017-05-29,0.43,0.39,902608,0.398,0.628,2017-05-29T08:05:08Z
456,2017-05-30,0.43,0.394,902608,0.398,0.63,2017-05-30T08:05:54Z
457,2017-05-31,0.43,0.396,902608,0.396,0.638,2017-06-05T09:38:43Z
458,2017-06-01,0.432,0.396,902608,0.394,0.646,2017-06-01T08:05:25Z
459,2017-06-02,0.394,0.402,902608,0.384,0.64,2017-06-02T08:04:43Z
460,2017-06-05,0.392,0.402,902608,0.382,0.648,2017-06-05T08:04:58Z
461,2017-06-06,0.394,0.402,902608,0.38,0.658,2017-06-06T08:05:52Z
462,2017-06-07,0.392,0.4,902608,0.376,0.662,2017-06-07T08:05:46Z
463,2017-06-08,0.39,0.4,902608,0.372,0.678,2017-06-08T08:33:37Z
464,2017-06-09,0.392,0.402,902608,0.37,0.682,2017-06-09T08:05:43Z
465,2017-06-12,0.394,0.398,902608,0.388,0.63,2017-06-12T08:05:22Z
466,2017-06-13,0.39,0.398,902608,0.392,0.612,2017-06-13T08:05:29Z
467,2017-06-14,0.392,0.398,902608,0.386,0.632,2017-06-14T08:04:49Z
468,2017-06-15,0.392,0.398,902608,0.386,0.632,2017-06-15T08:04:51Z
469,2017-06-16,0.392,0.396,902608,0.39,0.616,2017-06-16T08:05:50Z
470,2017-06-19,0.392,0.396,902608,0.39,0.618,2017-06-19T08:04:45Z
471,2017-06-20,0.392,0.4,902608,0.388,0.626,2017-06-20T08:08:35Z
472,2017-06-21,0.39,0.4,902608,0.386,0.632,2017-06-21T08:07:14Z
473,2017-06-22,0.39,0.4,902608,0.38,0.65,2017-06-22T08:05:56Z
474,2017-06-23,0.388,0.402,902608,0.376,0.662,2017-06-23T08:25:02Z
475,2017-06-26,0.388,0.4,902608,0.376,0.66,2017-06-26T08:05:04Z
476,2017-06-27,0.39,0.4,902608,0.382,0.642,2017-06-27T08:06:17Z
477,2017-06-28,0.388,0.4,902608,0.384,0.634,2017-06-28T08:04:52Z
478,2017-06-29,0.388,0.4,902608,0.382,0.642,2017-06-29T08:05:26Z
479,2017-06-30,0.388,0.4,902608,0.39,0.618,2017-06-30T08:05:02Z
480,2017-01-16,0.974,0.288,13901,0.504,0.746,2017-05-11T19:47:36Z
481,2017-01-17,0.974,0.29,13901,0.506,0.746,2017-05-11T19:47:36Z
482,2017-01-18,0.974,0.29,13901,0.502,0.756,2017-05-11T19:47:36Z
483,2017-01-19,0.974,0.29,13901,0.5,0.764,2017-05-11T19:47:36Z
484,2017-01-20,0.974,0.288,13901,0.496,0.772,2017-05-11T19:47:36Z
485,2017-01-23,0.974,0.288,13901,0.496,0.772,2017-05-11T19:47:36Z
486,2017-01-24,0.974,0.274,13901,0.488,0.782,2017-05-11T19:47:36Z
487,2017-01-25,0.974,0.268,13901,0.488,0.78,2017-05-11T19:47:36Z
488,2017-01-26,0.972,0.268,13901,0.488,0.778,2017-05-11T19:47:36Z
489,2017-01-27,0.972,0.268,13901,0.486,0.78,2017-05-11T19:47:36Z
490,2017-01-30,0.97,0.266,13901,0.486,0.78,2017-05-11T19:47:36Z
491,2017-01-31,0.97,0.264,13901,0.484,0.782,2017-05-11T19:47:36Z
492,2017-02-01,0.972,0.264,13901,0.484,0.782,2017-05-11T19:47:36Z
493,2017-02-02,0.974,0.262,13901,0.484,0.784,2017-05-11T19:47:36Z
494,2017-02-03,0.97,0.234,13901,0.474,0.786,2017-05-11T19:47:36Z
495,2017-02-06,0.97,0.236,13901,0.474,0.782,2017-05-11T19:47:36Z
496,2017-02-07,0.97,0.234,13901,0.474,0.782,2017-05-11T19:47:36Z
497,2017-02-08,0.97,0.234,13901,0.472,0.786,2017-05-11T19:47:36Z
498,2017-02-09,0.97,0.23,13901,0.474,0.78,2017-05-11T19:47:36Z
499,2017-02-10,0.972,0.226,13901,0.474,0.778,2017-05-11T19:47:36Z
500,2017-02-13,0.982,0.23,13901,0.48,0.77,2017-05-11T19:47:36Z
501,2017-02-14,0.982,0.226,13901,0.48,0.766,2017-05-11T19:47:36Z
502,2017-02-15,0.982,0.228,13901,0.482,0.762,2017-05-11T19:47:36Z
503,2017-02-16,0.982,0.23,13901,0.482,0.766,2017-05-11T19:47:36Z
504,2017-02-17,0.982,0.23,13901,0.478,0.776,2017-05-11T19:47:36Z
505,2017-02-20,0.982,0.232,13901,0.48,0.778,2017-05-11T19:47:36Z
506,2017-02-21,0.982,0.23,13901,0.478,0.78,2017-05-11T19:47:36Z
507,2017-02-22,0.982,0.228,13901,0.478,0.776,2017-05-11T19:47:36Z
508,2017-02-23,0.982,0.228,13901,0.476,0.782,2017-05-11T19:47:36Z
509,2017-02-24,0.982,0.226,13901,0.472,0.792,2017-05-11T19:47:36Z
510,2017-02-27,0.982,0.226,13901,0.474,0.786,2017-05-11T19:47:36Z
511,2017-02-28,0.982,0.226,13901,0.472,0.792,2017-05-11T19:47:36Z
512,2017-03-01,0.982,0.226,13901,0.47,0.796,2017-05-11T19:47:36Z
513,2017-03-02,0.982,0.226,13901,0.472,0.788,2017-05-11T19:47:36Z
514,2017-03-03,0.982,0.222,13901,0.468,0.798,2017-05-11T19:47:36Z
515,2017-03-06,0.98,0.218,13901,0.466,0.798,2017-05-11T19:47:36Z
516,2017-03-07,0.98,0.218,13901,0.466,0.8,2017-05-11T19:47:36Z
517,2017-03-08,0.98,0.218,13901,0.464,0.806,2017-05-11T19:47:36Z
518,2017-03-09,0.98,0.218,13901,0.462,0.81,2017-05-11T19:47:36Z
519,2017-03-10,0.98,0.22,13901,0.46,0.818,2017-05-11T19:47:36Z
520,2017-03-13,0.98,0.218,13901,0.46,0.816,2017-05-11T19:47:36Z
521,2017-03-14,0.98,0.218,13901,0.462,0.81,2017-05-11T19:47:36Z
522,2017-03-15,0.982,0.218,13901,0.462,0.814,2017-05-11T19:47:36Z
523,2017-03-16,0.982,0.22,13901,0.464,0.806,2017-05-11T19:47:36Z
524,2017-03-17,0.982,0.218,13901,0.468,0.796,2017-05-11T19:47:36Z
525,2017-03-20,0.982,0.222,13901,0.47,0.794,2017-05-11T19:47:36Z
526,2017-03-21,0.982,0.218,13901,0.466,0.802,2017-05-11T19:47:36Z
527,2017-03-22,0.982,0.218,13901,0.464,0.81,2017-05-11T19:47:36Z
528,2017-03-23,0.982,0.22,13901,0.466,0.802,2017-05-11T19:47:36Z
529,2017-03-24,0.982,0.216,13901,0.468,0.794,2017-05-11T19:47:36Z
530,2017-03-27,0.982,0.216,13901,0.472,0.782,2017-05-11T19:47:36Z
531,2017-03-28,0.98,0.214,13901,0.47,0.786,2017-05-11T19:47:36Z
532,2017-03-29,0.98,0.214,13901,0.47,0.786,2017-05-11T19:47:36Z
533,2017-03-30,0.98,0.214,13901,0.472,0.78,2017-05-11T19:47:36Z
534,2017-03-31,0.98,0.216,13901,0.474,0.772,2017-05-11T19:47:36Z
535,2017-04-03,0.98,0.216,13901,0.476,0.768,2017-05-11T19:47:36Z
536,2017-04-04,0.98,0.216,13901,0.476,0.77,2017-05-11T19:47:36Z
537,2017-04-05,0.98,0.216,13901,0.474,0.77,2017-05-11T19:47:36Z
538,2017-04-06,0.988,,13901,,0.774,2017-05-11T19:47:36Z
539,2017-04-07,0.988,,13901,,0.76,2017-05-11T19:47:36Z
540,2017-04-10,0.988,,13901,,0.774,2017-05-11T19:47:36Z
541,2017-04-11,0.988,,13901,,0.774,2017-05-11T19:47:36Z
542,2017-04-12,0.988,,13901,,0.774,2017-05-11T19:47:36Z
543,2017-04-13,0.988,,13901,,0.78,2017-05-11T19:47:36Z
544,2017-04-14,0.988,,13901,,0.78,2017-05-11T19:47:36Z
545,2017-04-17,0.988,,13901,,0.78,2017-05-11T19:47:36Z
546,2017-04-18,0.99,,13901,,0.778,2017-05-11T19:47:36Z
547,2017-04-19,0.988,0.198,13901,0.468,0.78,2017-05-11T19:47:36Z
548,2017-04-20,0.988,0.198,13901,0.468,0.78,2017-05-11T19:47:36Z
549,2017-04-21,0.986,0.198,13901,0.472,0.77,2017-05-11T19:47:36Z
550,2017-04-24,0.986,0.2,13901,0.47,0.776,2017-05-11T19:47:36Z
551,2017-04-25,0.986,0.2,13901,0.47,0.776,2017-05-11T19:47:36Z
552,2017-04-26,0.986,0.202,13901,0.472,0.772,2017-05-11T19:47:36Z
553,2017-04-27,0.986,0.202,13901,0.47,0.774,2017-05-11T19:47:36Z
554,2017-04-28,0.986,0.2,13901,0.47,0.776,2017-05-11T19:47:36Z
555,2017-05-01,0.986,0.2,13901,0.47,0.774,2017-05-11T19:47:36Z
556,2017-05-02,0.986,0.198,13901,0.472,0.766,2017-05-11T19:47:36Z
557,2017-05-03,0.986,0.208,13901,0.478,0.758,2017-05-11T19:47:36Z
558,2017-05-04,0.986,0.206,13901,0.476,0.762,2017-05-11T19:47:36Z
559,2017-05-05,0.986,0.21,13901,0.48,0.758,2017-05-11T19:47:36Z
560,2017-05-08,0.986,0.208,13901,0.476,0.764,2017-05-11T19:47:36Z
561,2017-05-09,0.986,0.208,13901,0.476,0.764,2017-05-11T19:47:36Z
562,2017-05-10,0.986,0.21,13901,0.478,0.76,2017-05-11T19:47:36Z
563,2017-05-11,0.986,0.21,13901,0.48,0.758,2017-05-11T19:47:36Z
564,2017-05-12,0.986,0.21,13901,0.478,0.758,2017-05-12T10:47:27Z
565,2017-05-15,0.988,0.21,13901,0.478,0.766,2017-05-15T08:06:02Z
566,2017-05-16,0.988,0.21,13901,0.48,0.758,2017-05-16T08:05:09Z
567,2017-05-17,0.986,0.206,13901,0.48,0.754,2017-05-17T08:16:33Z
568,2017-05-18,0.988,0.208,13901,0.478,0.76,2017-05-18T08:08:25Z
569,2017-05-19,0.99,0.21,13901,0.478,0.766,2017-05-19T08:04:44Z
570,2017-05-22,0.99,0.21,13901,0.478,0.764,2017-05-22T08:05:30Z
571,2017-05-23,0.99,0.21,13901,0.476,0.772,2017-05-23T08:11:52Z
572,2017-05-24,0.988,0.2,13901,0.472,0.774,2017-05-24T08:05:16Z
573,2017-05-25,0.986,0.2,13901,0.47,0.774,2017-05-25T08:12:41Z
574,2017-05-26,0.988,0.202,13901,0.468,0.786,2017-05-26T08:06:48Z
575,2017-05-29,0.988,0.202,13901,0.466,0.79,2017-05-29T08:05:08Z
576,2017-05-30,0.988,0.204,13901,0.468,0.79,2017-05-30T08:05:54Z
577,2017-05-31,0.988,0.204,13901,0.466,0.796,2017-06-05T09:38:43Z
578,2017-06-01,0.988,0.206,13901,0.464,0.802,2017-06-01T08:05:25Z
579,2017-06-02,0.986,0.208,13901,0.464,0.802,2017-06-02T08:04:43Z
580,2017-06-05,0.986,0.208,13901,0.466,0.798,2017-06-05T08:04:58Z
581,2017-06-06,0.986,0.208,13901,0.466,0.798,2017-06-06T08:05:52Z
582,2017-06-07,0.986,0.208,13901,0.464,0.806,2017-06-07T08:05:46Z
583,2017-06-08,0.986,0.206,13901,0.462,0.808,2017-06-08T08:33:37Z
584,2017-06-09,0.986,0.208,13901,0.464,0.804,2017-06-09T08:05:43Z
585,2017-06-12,0.986,0.206,13901,0.462,0.808,2017-06-12T08:05:22Z
586,2017-06-13,0.986,0.206,13901,0.464,0.802,2017-06-13T08:05:29Z
587,2017-06-14,0.986,0.204,13901,0.464,0.8,2017-06-14T08:04:49Z
588,2017-06-15,0.986,0.204,13901,0.46,0.81,2017-06-15T08:04:51Z
589,2017-06-16,0.986,0.204,13901,0.458,0.818,2017-06-16T08:05:50Z
590,2017-06-19,0.986,0.206,13901,0.458,0.82,2017-06-19T08:04:45Z
591,2017-06-20,0.986,0.208,13901,0.46,0.814,2017-06-20T08:08:35Z
592,2017-06-21,0.986,0.208,13901,0.46,0.816,2017-06-21T08:07:14Z
593,2017-06-22,0.986,0.208,13901,0.46,0.812,2017-06-22T08:05:56Z
594,2017-06-23,0.986,0.208,13901,0.464,0.804,2017-06-23T08:25:02Z
595,2017-06-26,0.986,0.208,13901,0.464,0.802,2017-06-26T08:05:04Z
596,2017-06-27,0.986,0.208,13901,0.462,0.804,2017-06-27T08:06:17Z
597,2017-06-28,0.986,0.208,13901,0.464,0.802,2017-06-28T08:04:52Z
598,2017-06-29,0.986,0.208,13901,0.462,0.804,2017-06-29T08:05:26Z
599,2017-06-30,0.986,0.208,13901,0.466,0.796,2017-06-30T08:05:02Z
600,2017-01-16,0.802,0.298,150407,0.45,0.754,2017-05-11T19:47:36Z
601,2017-01-17,0.802,0.3,150407,0.45,0.752,2017-05-11T19:47:36Z
602,2017-01-18,0.802,0.3,150407,0.446,0.764,2017-05-11T19:47:36Z
603,2017-01-19,0.802,0.3,150407,0.448,0.758,2017-05-11T19:47:36Z
604,2017-01-20,0.804,0.3,150407,0.45,0.756,2017-05-11T19:47:36Z
605,2017-01-23,0.804,0.3,150407,0.452,0.748,2017-05-11T19:47:36Z
606,2017-01-24,0.804,0.298,150407,0.446,0.762,2017-05-11T19:47:36Z
607,2017-01-25,0.802,0.292,150407,0.442,0.772,2017-05-11T19:47:36Z
608,2017-01-26,0.804,0.292,150407,0.438,0.78,2017-05-11T19:47:36Z
609,2017-01-27,0.804,0.294,150407,0.44,0.778,2017-05-11T19:47:36Z
610,2017-01-30,0.802,0.292,150407,0.426,0.814,2017-05-11T19:47:36Z
611,2017-01-31,0.802,0.29,150407,0.426,0.816,2017-05-11T19:47:36Z
612,2017-02-01,0.804,0.288,150407,0.428,0.81,2017-05-11T19:47:36Z
613,2017-02-02,0.802,0.286,150407,0.432,0.792,2017-05-11T19:47:36Z
614,2017-02-03,0.802,0.284,150407,0.432,0.788,2017-05-11T19:47:36Z
615,2017-02-06,0.812,0.326,150407,0.456,0.768,2017-05-11T19:47:36Z
616,2017-02-07,0.81,0.326,150407,0.456,0.77,2017-05-11T19:47:36Z
617,2017-02-08,0.81,0.324,150407,0.456,0.768,2017-05-11T19:47:36Z
618,2017-02-09,0.808,0.322,150407,0.454,0.766,2017-05-11T19:47:36Z
619,2017-02-10,0.808,0.316,150407,0.452,0.764,2017-05-11T19:47:36Z
620,2017-02-13,0.822,0.318,150407,0.462,0.756,2017-05-11T19:47:36Z
621,2017-02-14,0.826,0.318,150407,0.464,0.754,2017-05-11T19:47:36Z
622,2017-02-15,0.828,0.318,150407,0.464,0.752,2017-05-11T19:47:36Z
623,2017-02-16,0.826,0.326,150407,0.464,0.758,2017-05-11T19:47:36Z
624,2017-02-17,0.828,0.316,150407,0.464,0.75,2017-05-11T19:47:36Z
625,2017-02-20,0.83,0.316,150407,0.468,0.746,2017-05-11T19:47:36Z
626,2017-02-21,0.83,0.32,150407,0.468,0.746,2017-05-11T19:47:36Z
627,2017-02-22,0.832,0.318,150407,0.468,0.744,2017-05-11T19:47:36Z
628,2017-02-23,0.83,0.314,150407,0.468,0.738,2017-05-11T19:47:36Z
629,2017-02-24,0.828,0.31,150407,0.468,0.736,2017-05-11T19:47:36Z
630,2017-02-27,0.822,0.316,150407,0.468,0.734,2017-05-11T19:47:36Z
631,2017-02-28,0.826,0.314,150407,0.466,0.742,2017-05-11T19:47:36Z
632,2017-03-01,0.824,0.314,150407,0.464,0.746,2017-05-11T19:47:36Z
633,2017-03-02,0.822,0.314,150407,0.456,0.766,2017-05-11T19:47:36Z
634,2017-03-03,0.82,0.31,150407,0.456,0.762,2017-05-11T19:47:36Z
635,2017-03-06,0.828,0.306,150407,0.456,0.766,2017-05-11T19:47:36Z
636,2017-03-07,0.826,0.306,150407,0.456,0.764,2017-05-11T19:47:36Z
637,2017-03-08,0.826,0.31,150407,0.458,0.762,2017-05-11T19:47:36Z
638,2017-03-09,0.828,0.306,150407,0.456,0.766,2017-05-11T19:47:36Z
639,2017-03-10,0.826,0.308,150407,0.456,0.768,2017-05-11T19:47:36Z
640,2017-03-13,0.828,0.306,150407,0.456,0.766,2017-05-11T19:47:36Z
641,2017-03-14,0.828,0.302,150407,0.448,0.788,2017-05-11T19:47:36Z
642,2017-03-15,0.828,0.302,150407,0.448,0.788,2017-05-11T19:47:36Z
643,2017-03-16,0.828,0.304,150407,0.452,0.778,2017-05-11T19:47:36Z
644,2017-03-17,0.828,0.304,150407,0.448,0.79,2017-05-11T19:47:36Z
645,2017-03-20,0.828,0.304,150407,0.446,0.796,2017-05-11T19:47:36Z
646,2017-03-21,0.828,0.3,150407,0.44,0.806,2017-05-11T19:47:36Z
647,2017-03-22,0.828,0.3,150407,0.438,0.816,2017-05-11T19:47:36Z
648,2017-03-23,0.828,0.3,150407,0.436,0.82,2017-05-11T19:47:36Z
